ID location 1,ID location 2,Interdistance class
CD,AQ,>4500m
CD,DM,500m - 1500m
CD,DP,1500m - 3000m
CD,AK,3000m - 4500m
CD,AN,>4500m
CD,BN,1500m - 3000m
CD,EJ,3000m - 4500m
CD,BC,>4500m
CD,DD,1500m - 3000m
CA,BJ,>4500m
CA,EK,>4500m
CA,DE,1500m - 3000m
CA,CS,1500m - 3000m
CA,CV,500m - 1500m
CA,DH,1500m - 3000m
CA,BG,500m - 1500m
CA,AA,3000m - 4500m
CA,CD,3000m - 4500m
CA,CA,<500m
CA,DW,3000m - 4500m
CA,BX,500m - 1500m
CA,CG,3000m - 4500m
CA,CJ,>4500m
CA,AU,1500m - 3000m
CA,AF,1500m - 3000m
CA,DQ,>4500m
CA,AX,3000m - 4500m
CA,DZ,3000m - 4500m
CA,BU,1500m - 3000m
CA,BR,3000m - 4500m
CA,EC,>4500m
CA,DT,>4500m
CA,AD,3000m - 4500m
CA,AR,1500m - 3000m
CA,CM,>4500m
CA,CY,500m - 1500m
CA,BD,500m - 1500m
CA,EE,>4500m
CA,BO,>4500m
CA,CP,>4500m
CA,AO,1500m - 3000m
CA,DK,3000m - 4500m
CA,DN,>4500m
CA,AI,1500m - 3000m
CA,AL,3000m - 4500m
CA,BL,>4500m
CA,EH,>4500m
CA,BA,1500m - 3000m
CA,DB,500m - 1500m
CA,BK,>4500m
CA,EL,>4500m
CA,DF,1500m - 3000m
CA,CT,1500m - 3000m
CA,CW,500m - 1500m
CA,DI,1500m - 3000m
CA,BH,500m - 1500m
CA,AB,3000m - 4500m
CA,CE,3000m - 4500m
CA,CB,<500m
CA,DX,3000m - 4500m
CA,BY,500m - 1500m
CA,CH,3000m - 4500m
CA,CK,>4500m
CA,AV,1500m - 3000m
CA,AG,1500m - 3000m
CA,DR,>4500m
CA,AY,3000m - 4500m
CA,EA,3000m - 4500m
CA,BV,1500m - 3000m
CA,BS,3000m - 4500m
CA,DU,>4500m
CA,AS,1500m - 3000m
CA,CN,>4500m
CA,CZ,500m - 1500m
CA,BE,500m - 1500m
CA,EF,>4500m
CA,BP,>4500m
CA,CQ,>4500m
CA,AP,1500m - 3000m
CA,DL,3000m - 4500m
CA,DO,>4500m
CA,AJ,1500m - 3000m
CA,AM,3000m - 4500m
CA,BM,>4500m
CA,EI,>4500m
CA,BB,1500m - 3000m
CA,DC,500m - 1500m
CA,EM,>4500m
CA,DG,1500m - 3000m
CA,CU,1500m - 3000m
CA,CX,500m - 1500m
CA,DJ,1500m - 3000m
CA,BI,500m - 1500m
CA,AC,3000m - 4500m
CA,CF,3000m - 4500m
CA,CC,<500m
CA,DY,3000m - 4500m
CA,BZ,500m - 1500m
CA,CI,3000m - 4500m
CA,CL,>4500m
CA,AW,1500m - 3000m
CA,AH,1500m - 3000m
CA,DS,>4500m
CA,AZ,3000m - 4500m
CA,EB,3000m - 4500m
CA,BW,1500m - 3000m
CA,BT,3000m - 4500m
CA,ED,>4500m
CA,DV,>4500m
CA,AE,3000m - 4500m
CA,AT,1500m - 3000m
CA,CO,>4500m
CA,DA,500m - 1500m
CA,BF,500m - 1500m
CA,EG,>4500m
CA,BQ,>4500m
CA,CR,>4500m
CA,AQ,1500m - 3000m
CA,DM,3000m - 4500m
CA,DP,>4500m
CA,AK,1500m - 3000m
CA,AN,3000m - 4500m
CA,BN,>4500m
CA,EJ,>4500m
CA,BC,1500m - 3000m
CA,DD,500m - 1500m
DW,BJ,3000m - 4500m
DW,EK,3000m - 4500m
DW,DE,500m - 1500m
DW,CS,>4500m
DW,CV,3000m - 4500m
DW,DH,500m - 1500m
DW,BG,3000m - 4500m
DW,AA,>4500m
DW,CD,1500m - 3000m
DW,CA,3000m - 4500m
DW,DW,<500m
DW,BX,3000m - 4500m
DW,CG,1500m - 3000m
DW,CJ,3000m - 4500m
DW,AU,3000m - 4500m
DW,AF,>4500m
DW,DQ,3000m - 4500m
DW,AX,>4500m
DW,DZ,500m - 1500m
DW,BU,>4500m
DW,BR,>4500m
DW,EC,1500m - 3000m
DW,DT,3000m - 4500m
DW,AD,>4500m
DW,AR,>4500m
DW,CM,3000m - 4500m
DW,CY,1500m - 3000m
DW,BD,3000m - 4500m
DW,EE,1500m - 3000m
DW,BO,>4500m
DW,CP,>4500m
DW,AO,>4500m
DW,DK,1500m - 3000m
DW,DN,1500m - 3000m
DW,AI,>4500m
DW,AL,>4500m
DW,BL,3000m - 4500m
DW,EH,3000m - 4500m
DW,BA,>4500m
DW,DB,1500m - 3000m
DW,BK,3000m - 4500m
DW,EL,3000m - 4500m
DW,DF,500m - 1500m
DW,CT,>4500m
DW,CW,3000m - 4500m
DW,DI,500m - 1500m
DW,BH,3000m - 4500m
DW,AB,>4500m
DW,CE,1500m - 3000m
DW,CB,3000m - 4500m
DW,DX,<500m
DW,BY,3000m - 4500m
DW,CH,1500m - 3000m
DW,CK,3000m - 4500m
DW,AV,3000m - 4500m
DW,AG,>4500m
DW,DR,3000m - 4500m
DW,AY,>4500m
DW,EA,500m - 1500m
DW,BV,>4500m
DW,BS,>4500m
DW,DU,3000m - 4500m
DW,AS,>4500m
DW,CN,3000m - 4500m
DW,CZ,1500m - 3000m
DW,BE,3000m - 4500m
DW,EF,1500m - 3000m
DW,BP,>4500m
DW,CQ,>4500m
DW,AP,>4500m
DW,DL,1500m - 3000m
DW,DO,1500m - 3000m
DW,AJ,>4500m
DW,AM,>4500m
DW,BM,3000m - 4500m
DW,EI,3000m - 4500m
DW,BB,>4500m
DW,DC,1500m - 3000m
DW,EM,3000m - 4500m
DW,DG,500m - 1500m
DW,CU,>4500m
DW,CX,3000m - 4500m
DW,DJ,500m - 1500m
DW,BI,3000m - 4500m
DW,AC,>4500m
DW,CF,1500m - 3000m
DW,CC,3000m - 4500m
DW,DY,<500m
DW,BZ,3000m - 4500m
DW,CI,1500m - 3000m
DW,CL,3000m - 4500m
DW,AW,3000m - 4500m
DW,AH,>4500m
DW,DS,3000m - 4500m
DW,AZ,>4500m
DW,EB,500m - 1500m
DW,BW,>4500m
DW,BT,>4500m
DW,ED,1500m - 3000m
DW,DV,3000m - 4500m
DW,AE,>4500m
DW,AT,>4500m
DW,CO,3000m - 4500m
DW,DA,1500m - 3000m
DW,BF,3000m - 4500m
DW,EG,1500m - 3000m
DW,BQ,>4500m
DW,CR,>4500m
DW,AQ,>4500m
DW,DM,1500m - 3000m
DW,DP,1500m - 3000m
DW,AK,>4500m
DW,AN,>4500m
DW,BN,3000m - 4500m
DW,EJ,3000m - 4500m
DW,BC,>4500m
DW,DD,1500m - 3000m
BX,BJ,>4500m
BX,EK,>4500m
BX,DE,1500m - 3000m
BX,CS,500m - 1500m
BX,CV,500m - 1500m
BX,DH,3000m - 4500m
BX,BG,500m - 1500m
BX,AA,3000m - 4500m
BX,CD,3000m - 4500m
BX,CA,500m - 1500m
BX,DW,3000m - 4500m
BX,BX,<500m
BX,CG,>4500m
BX,CJ,>4500m
BX,AU,1500m - 3000m
BX,AF,1500m - 3000m
BX,DQ,>4500m
BX,AX,1500m - 3000m
BX,DZ,>4500m
BX,BU,500m - 1500m
BX,BR,1500m - 3000m
BX,EC,>4500m
BX,DT,>4500m
BX,AD,1500m - 3000m
BX,AR,1500m - 3000m
BX,CM,>4500m
BX,CY,500m - 1500m
BX,BD,500m - 1500m
BX,EE,>4500m
BX,BO,>4500m
BX,CP,>4500m
BX,AO,1500m - 3000m
BX,DK,>4500m
BX,DN,>4500m
BX,AI,1500m - 3000m
BX,AL,1500m - 3000m
BX,BL,>4500m
BX,EH,>4500m
BX,BA,500m - 1500m
BX,DB,1500m - 3000m
BX,BK,>4500m
BX,EL,>4500m
BX,DF,1500m - 3000m
BX,CT,500m - 1500m
BX,CW,500m - 1500m
BX,DI,3000m - 4500m
BX,BH,500m - 1500m
BX,AB,3000m - 4500m
BX,CE,3000m - 4500m
BX,CB,500m - 1500m
BX,DX,3000m - 4500m
BX,BY,<500m
BX,CH,>4500m
BX,CK,>4500m
BX,AV,1500m - 3000m
BX,AG,1500m - 3000m
BX,DR,>4500m
BX,AY,1500m - 3000m
BX,EA,>4500m
BX,BV,500m - 1500m
BX,BS,1500m - 3000m
BX,DU,>4500m
BX,AS,1500m - 3000m
BX,CN,>4500m
BX,CZ,500m - 1500m
BX,BE,500m - 1500m
BX,EF,>4500m
BX,BP,>4500m
BX,CQ,>4500m
BX,AP,1500m - 3000m
BX,DL,>4500m
BX,DO,>4500m
BX,AJ,1500m - 3000m
BX,AM,1500m - 3000m
BX,BM,>4500m
BX,EI,>4500m
BX,BB,500m - 1500m
BX,DC,1500m - 3000m
BX,EM,>4500m
BX,DG,1500m - 3000m
BX,CU,500m - 1500m
BX,CX,500m - 1500m
BX,DJ,3000m - 4500m
BX,BI,500m - 1500m
BX,AC,3000m - 4500m
BX,CF,3000m - 4500m
BX,CC,500m - 1500m
BX,DY,3000m - 4500m
BX,BZ,<500m
BX,CI,>4500m
BX,CL,>4500m
BX,AW,1500m - 3000m
BX,AH,1500m - 3000m
BX,DS,>4500m
BX,AZ,1500m - 3000m
BX,EB,>4500m
BX,BW,500m - 1500m
BX,BT,1500m - 3000m
BX,ED,>4500m
BX,DV,>4500m
BX,AE,1500m - 3000m
BX,AT,1500m - 3000m
BX,CO,>4500m
BX,DA,500m - 1500m
BX,BF,500m - 1500m
BX,EG,>4500m
BX,BQ,>4500m
BX,CR,>4500m
BX,AQ,1500m - 3000m
BX,DM,>4500m
BX,DP,>4500m
BX,AK,1500m - 3000m
BX,AN,1500m - 3000m
BX,BN,>4500m
BX,EJ,>4500m
BX,BC,500m - 1500m
BX,DD,1500m - 3000m
CG,BJ,500m - 1500m
CG,EK,3000m - 4500m
CG,DE,1500m - 3000m
CG,CS,>4500m
CG,CV,>4500m
CG,DH,1500m - 3000m
CG,BG,3000m - 4500m
CG,AA,>4500m
CG,CD,500m - 1500m
CG,CA,3000m - 4500m
CG,DW,1500m - 3000m
CG,BX,>4500m
CG,CG,<500m
CG,CJ,500m - 1500m
CG,AU,>4500m
CG,AF,>4500m
CG,DQ,1500m - 3000m
CG,AX,>4500m
CG,DZ,1500m - 3000m
CG,BU,>4500m
CG,BR,>4500m
CG,EC,1500m - 3000m
CG,DT,1500m - 3000m
CG,AD,>4500m
CG,AR,>4500m
CG,CM,1500m - 3000m
CG,CY,3000m - 4500m
CG,BD,>4500m
CG,EE,1500m - 3000m
CG,BO,1500m - 3000m
CG,CP,1500m - 3000m
CG,AO,>4500m
CG,DK,500m - 1500m
CG,DN,500m - 1500m
CG,AI,>4500m
CG,AL,>4500m
CG,BL,1500m - 3000m
CG,EH,1500m - 3000m
CG,BA,>4500m
CG,DB,3000m - 4500m
CG,BK,500m - 1500m
CG,EL,3000m - 4500m
CG,DF,1500m - 3000m
CG,CT,>4500m
CG,CW,>4500m
CG,DI,1500m - 3000m
CG,BH,3000m - 4500m
CG,AB,>4500m
CG,CE,500m - 1500m
CG,CB,3000m - 4500m
CG,DX,1500m - 3000m
CG,BY,>4500m
CG,CH,<500m
CG,CK,500m - 1500m
CG,AV,>4500m
CG,AG,>4500m
CG,DR,1500m - 3000m
CG,AY,>4500m
CG,EA,1500m - 3000m
CG,BV,>4500m
CG,BS,>4500m
CG,DU,1500m - 3000m
CG,AS,>4500m
CG,CN,1500m - 3000m
CG,CZ,3000m - 4500m
CG,BE,>4500m
CG,EF,1500m - 3000m
CG,BP,1500m - 3000m
CG,CQ,1500m - 3000m
CG,AP,>4500m
CG,DL,500m - 1500m
CG,DO,500m - 1500m
CG,AJ,>4500m
CG,AM,>4500m
CG,BM,1500m - 3000m
CG,EI,1500m - 3000m
CG,BB,>4500m
CG,DC,3000m - 4500m
CG,EM,3000m - 4500m
CG,DG,1500m - 3000m
CG,CU,>4500m
CG,CX,>4500m
CG,DJ,1500m - 3000m
CG,BI,3000m - 4500m
CG,AC,>4500m
CG,CF,500m - 1500m
CG,CC,3000m - 4500m
CG,DY,1500m - 3000m
CG,BZ,>4500m
CG,CI,<500m
CG,CL,500m - 1500m
CG,AW,>4500m
CG,AH,>4500m
CG,DS,1500m - 3000m
CG,AZ,>4500m
CG,EB,1500m - 3000m
CG,BW,>4500m
CG,BT,>4500m
CG,ED,1500m - 3000m
CG,DV,1500m - 3000m
CG,AE,>4500m
CG,AT,>4500m
CG,CO,1500m - 3000m
CG,DA,3000m - 4500m
CG,BF,>4500m
CG,EG,1500m - 3000m
CG,BQ,1500m - 3000m
CG,CR,1500m - 3000m
CG,AQ,>4500m
CG,DM,500m - 1500m
CG,DP,500m - 1500m
CG,AK,>4500m
CG,AN,>4500m
CG,BN,1500m - 3000m
CG,EJ,1500m - 3000m
CG,BC,>4500m
CG,DD,3000m - 4500m
CJ,BJ,500m - 1500m
CJ,EK,1500m - 3000m
CJ,DE,3000m - 4500m
CJ,CS,>4500m
CJ,CV,>4500m
CJ,DH,1500m - 3000m
CJ,BG,>4500m
CJ,AA,>4500m
CJ,CD,1500m - 3000m
CJ,CA,>4500m
CJ,DW,3000m - 4500m
CJ,BX,>4500m
CJ,CG,500m - 1500m
CJ,CJ,<500m
CJ,AU,>4500m
CJ,AF,>4500m
CJ,DQ,500m - 1500m
CJ,AX,>4500m
CJ,DZ,1500m - 3000m
CJ,BU,>4500m
CJ,BR,>4500m
CJ,EC,1500m - 3000m
CJ,DT,1500m - 3000m
CJ,AD,>4500m
CJ,AR,>4500m
CJ,CM,500m - 1500m
CJ,CY,>4500m
CJ,BD,>4500m
CJ,EE,1500m - 3000m
CJ,BO,1500m - 3000m
CJ,CP,1500m - 3000m
CJ,AO,>4500m
CJ,DK,1500m - 3000m
CJ,DN,500m - 1500m
CJ,AI,>4500m
CJ,AL,>4500m
CJ,BL,500m - 1500m
CJ,EH,1500m - 3000m
CJ,BA,>4500m
CJ,DB,3000m - 4500m
CJ,BK,500m - 1500m
CJ,EL,1500m - 3000m
CJ,DF,3000m - 4500m
CJ,CT,>4500m
CJ,CW,>4500m
CJ,DI,1500m - 3000m
CJ,BH,>4500m
CJ,AB,>4500m
CJ,CE,1500m - 3000m
CJ,CB,>4500m
CJ,DX,3000m - 4500m
CJ,BY,>4500m
CJ,CH,500m - 1500m
CJ,CK,<500m
CJ,AV,>4500m
CJ,AG,>4500m
CJ,DR,500m - 1500m
CJ,AY,>4500m
CJ,EA,1500m - 3000m
CJ,BV,>4500m
CJ,BS,>4500m
CJ,DU,1500m - 3000m
CJ,AS,>4500m
CJ,CN,500m - 1500m
CJ,CZ,>4500m
CJ,BE,>4500m
CJ,EF,1500m - 3000m
CJ,BP,1500m - 3000m
CJ,CQ,1500m - 3000m
CJ,AP,>4500m
CJ,DL,1500m - 3000m
CJ,DO,500m - 1500m
CJ,AJ,>4500m
CJ,AM,>4500m
CJ,BM,500m - 1500m
CJ,EI,1500m - 3000m
CJ,BB,>4500m
CJ,DC,3000m - 4500m
CJ,EM,1500m - 3000m
CJ,DG,3000m - 4500m
CJ,CU,>4500m
CJ,CX,>4500m
CJ,DJ,1500m - 3000m
CJ,BI,>4500m
CJ,AC,>4500m
CJ,CF,1500m - 3000m
CJ,CC,>4500m
CJ,DY,3000m - 4500m
CJ,BZ,>4500m
CJ,CI,500m - 1500m
CJ,CL,<500m
CJ,AW,>4500m
CJ,AH,>4500m
CJ,DS,500m - 1500m
CJ,AZ,>4500m
CJ,EB,1500m - 3000m
CJ,BW,>4500m
CJ,BT,>4500m
CJ,ED,1500m - 3000m
CJ,DV,1500m - 3000m
CJ,AE,>4500m
CJ,AT,>4500m
CJ,CO,500m - 1500m
CJ,DA,>4500m
CJ,BF,>4500m
CJ,EG,1500m - 3000m
CJ,BQ,1500m - 3000m
CJ,CR,1500m - 3000m
CJ,AQ,>4500m
CJ,DM,1500m - 3000m
CJ,DP,500m - 1500m
CJ,AK,>4500m
CJ,AN,>4500m
CJ,BN,500m - 1500m
CJ,EJ,1500m - 3000m
CJ,BC,>4500m
CJ,DD,3000m - 4500m
AU,BJ,>4500m
AU,EK,>4500m
AU,DE,3000m - 4500m
AU,CS,3000m - 4500m
AU,CV,1500m - 3000m
AU,DH,3000m - 4500m
AU,BG,500m - 1500m
AU,AA,3000m - 4500m
AU,CD,3000m - 4500m
AU,CA,1500m - 3000m
AU,DW,3000m - 4500m
AU,BX,1500m - 3000m
AU,CG,>4500m
AU,CJ,>4500m
AU,AU,<500m
AU,AF,500m - 1500m
AU,DQ,>4500m
AU,AX,3000m - 4500m
AU,DZ,>4500m
AU,BU,1500m - 3000m
AU,BR,3000m - 4500m
AU,EC,>4500m
AU,DT,>4500m
AU,AD,1500m - 3000m
AU,AR,500m - 1500m
AU,CM,>4500m
AU,CY,1500m - 3000m
AU,BD,500m - 1500m
AU,EE,>4500m
AU,BO,>4500m
AU,CP,>4500m
AU,AO,1500m - 3000m
AU,DK,>4500m
AU,DN,>4500m
AU,AI,500m - 1500m
AU,AL,3000m - 4500m
AU,BL,>4500m
AU,EH,>4500m
AU,BA,1500m - 3000m
AU,DB,1500m - 3000m
AU,BK,>4500m
AU,EL,>4500m
AU,DF,3000m - 4500m
AU,CT,3000m - 4500m
AU,CW,1500m - 3000m
AU,DI,3000m - 4500m
AU,BH,500m - 1500m
AU,AB,3000m - 4500m
AU,CE,3000m - 4500m
AU,CB,1500m - 3000m
AU,DX,3000m - 4500m
AU,BY,1500m - 3000m
AU,CH,>4500m
AU,CK,>4500m
AU,AV,<500m
AU,AG,500m - 1500m
AU,DR,>4500m
AU,AY,3000m - 4500m
AU,EA,>4500m
AU,BV,1500m - 3000m
AU,BS,3000m - 4500m
AU,DU,>4500m
AU,AS,500m - 1500m
AU,CN,>4500m
AU,CZ,1500m - 3000m
AU,BE,500m - 1500m
AU,EF,>4500m
AU,BP,>4500m
AU,CQ,>4500m
AU,AP,1500m - 3000m
AU,DL,>4500m
AU,DO,>4500m
AU,AJ,500m - 1500m
AU,AM,3000m - 4500m
AU,BM,>4500m
AU,EI,>4500m
AU,BB,1500m - 3000m
AU,DC,1500m - 3000m
AU,EM,>4500m
AU,DG,3000m - 4500m
AU,CU,3000m - 4500m
AU,CX,1500m - 3000m
AU,DJ,3000m - 4500m
AU,BI,500m - 1500m
AU,AC,3000m - 4500m
AU,CF,3000m - 4500m
AU,CC,1500m - 3000m
AU,DY,3000m - 4500m
AU,BZ,1500m - 3000m
AU,CI,>4500m
AU,CL,>4500m
AU,AW,<500m
AU,AH,500m - 1500m
AU,DS,>4500m
AU,AZ,3000m - 4500m
AU,EB,>4500m
AU,BW,1500m - 3000m
AU,BT,3000m - 4500m
AU,ED,>4500m
AU,DV,>4500m
AU,AE,1500m - 3000m
AU,AT,500m - 1500m
AU,CO,>4500m
AU,DA,1500m - 3000m
AU,BF,500m - 1500m
AU,EG,>4500m
AU,BQ,>4500m
AU,CR,>4500m
AU,AQ,1500m - 3000m
AU,DM,>4500m
AU,DP,>4500m
AU,AK,500m - 1500m
AU,AN,3000m - 4500m
AU,BN,>4500m
AU,EJ,>4500m
AU,BC,1500m - 3000m
AU,DD,1500m - 3000m
AF,BJ,>4500m
AF,EK,>4500m
AF,DE,>4500m
AF,CS,3000m - 4500m
AF,CV,3000m - 4500m
AF,DH,>4500m
AF,BG,1500m - 3000m
AF,AA,1500m - 3000m
AF,CD,>4500m
AF,CA,1500m - 3000m
AF,DW,>4500m
AF,BX,1500m - 3000m
AF,CG,>4500m
AF,CJ,>4500m
AF,AU,500m - 1500m
AF,AF,<500m
AF,DQ,>4500m
AF,AX,1500m - 3000m
AF,DZ,>4500m
AF,BU,1500m - 3000m
AF,BR,3000m - 4500m
AF,EC,>4500m
AF,DT,>4500m
AF,AD,500m - 1500m
AF,AR,500m - 1500m
AF,CM,>4500m
AF,CY,3000m - 4500m
AF,BD,1500m - 3000m
AF,EE,>4500m
AF,BO,>4500m
AF,CP,>4500m
AF,AO,500m - 1500m
AF,DK,>4500m
AF,DN,>4500m
AF,AI,500m - 1500m
AF,AL,1500m - 3000m
AF,BL,>4500m
AF,EH,>4500m
AF,BA,1500m - 3000m
AF,DB,3000m - 4500m
AF,BK,>4500m
AF,EL,>4500m
AF,DF,>4500m
AF,CT,3000m - 4500m
AF,CW,3000m - 4500m
AF,DI,>4500m
AF,BH,1500m - 3000m
AF,AB,1500m - 3000m
AF,CE,>4500m
AF,CB,1500m - 3000m
AF,DX,>4500m
AF,BY,1500m - 3000m
AF,CH,>4500m
AF,CK,>4500m
AF,AV,500m - 1500m
AF,AG,<500m
AF,DR,>4500m
AF,AY,1500m - 3000m
AF,EA,>4500m
AF,BV,1500m - 3000m
AF,BS,3000m - 4500m
AF,DU,>4500m
AF,AS,500m - 1500m
AF,CN,>4500m
AF,CZ,3000m - 4500m
AF,BE,1500m - 3000m
AF,EF,>4500m
AF,BP,>4500m
AF,CQ,>4500m
AF,AP,500m - 1500m
AF,DL,>4500m
AF,DO,>4500m
AF,AJ,500m - 1500m
AF,AM,1500m - 3000m
AF,BM,>4500m
AF,EI,>4500m
AF,BB,1500m - 3000m
AF,DC,3000m - 4500m
AF,EM,>4500m
AF,DG,>4500m
AF,CU,3000m - 4500m
AF,CX,3000m - 4500m
AF,DJ,>4500m
AF,BI,1500m - 3000m
AF,AC,1500m - 3000m
AF,CF,>4500m
AF,CC,1500m - 3000m
AF,DY,>4500m
AF,BZ,1500m - 3000m
AF,CI,>4500m
AF,CL,>4500m
AF,AW,500m - 1500m
AF,AH,<500m
AF,DS,>4500m
AF,AZ,1500m - 3000m
AF,EB,>4500m
AF,BW,1500m - 3000m
AF,BT,3000m - 4500m
AF,ED,>4500m
AF,DV,>4500m
AF,AE,500m - 1500m
AF,AT,500m - 1500m
AF,CO,>4500m
AF,DA,3000m - 4500m
AF,BF,1500m - 3000m
AF,EG,>4500m
AF,BQ,>4500m
AF,CR,>4500m
AF,AQ,500m - 1500m
AF,DM,>4500m
AF,DP,>4500m
AF,AK,500m - 1500m
AF,AN,1500m - 3000m
AF,BN,>4500m
AF,EJ,>4500m
AF,BC,1500m - 3000m
AF,DD,3000m - 4500m
DQ,BJ,1500m - 3000m
DQ,EK,500m - 1500m
DQ,DE,3000m - 4500m
DQ,CS,>4500m
DQ,CV,>4500m
DQ,DH,1500m - 3000m
DQ,BG,>4500m
DQ,AA,>4500m
DQ,CD,1500m - 3000m
DQ,CA,>4500m
DQ,DW,3000m - 4500m
DQ,BX,>4500m
DQ,CG,1500m - 3000m
DQ,CJ,500m - 1500m
DQ,AU,>4500m
DQ,AF,>4500m
DQ,DQ,<500m
DQ,AX,>4500m
DQ,DZ,1500m - 3000m
DQ,BU,>4500m
DQ,BR,>4500m
DQ,EC,1500m - 3000m
DQ,DT,500m - 1500m
DQ,AD,>4500m
DQ,AR,>4500m
DQ,CM,500m - 1500m
DQ,CY,>4500m
DQ,BD,>4500m
DQ,EE,500m - 1500m
DQ,BO,1500m - 3000m
DQ,CP,500m - 1500m
DQ,AO,>4500m
DQ,DK,1500m - 3000m
DQ,DN,500m - 1500m
DQ,AI,>4500m
DQ,AL,>4500m
DQ,BL,1500m - 3000m
DQ,EH,500m - 1500m
DQ,BA,>4500m
DQ,DB,>4500m
DQ,BK,1500m - 3000m
DQ,EL,500m - 1500m
DQ,DF,3000m - 4500m
DQ,CT,>4500m
DQ,CW,>4500m
DQ,DI,1500m - 3000m
DQ,BH,>4500m
DQ,AB,>4500m
DQ,CE,1500m - 3000m
DQ,CB,>4500m
DQ,DX,3000m - 4500m
DQ,BY,>4500m
DQ,CH,1500m - 3000m
DQ,CK,500m - 1500m
DQ,AV,>4500m
DQ,AG,>4500m
DQ,DR,<500m
DQ,AY,>4500m
DQ,EA,1500m - 3000m
DQ,BV,>4500m
DQ,BS,>4500m
DQ,DU,500m - 1500m
DQ,AS,>4500m
DQ,CN,500m - 1500m
DQ,CZ,>4500m
DQ,BE,>4500m
DQ,EF,500m - 1500m
DQ,BP,1500m - 3000m
DQ,CQ,500m - 1500m
DQ,AP,>4500m
DQ,DL,1500m - 3000m
DQ,DO,500m - 1500m
DQ,AJ,>4500m
DQ,AM,>4500m
DQ,BM,1500m - 3000m
DQ,EI,500m - 1500m
DQ,BB,>4500m
DQ,DC,>4500m
DQ,EM,500m - 1500m
DQ,DG,3000m - 4500m
DQ,CU,>4500m
DQ,CX,>4500m
DQ,DJ,1500m - 3000m
DQ,BI,>4500m
DQ,AC,>4500m
DQ,CF,1500m - 3000m
DQ,CC,>4500m
DQ,DY,3000m - 4500m
DQ,BZ,>4500m
DQ,CI,1500m - 3000m
DQ,CL,500m - 1500m
DQ,AW,>4500m
DQ,AH,>4500m
DQ,DS,<500m
DQ,AZ,>4500m
DQ,EB,1500m - 3000m
DQ,BW,>4500m
DQ,BT,>4500m
DQ,ED,1500m - 3000m
DQ,DV,500m - 1500m
DQ,AE,>4500m
DQ,AT,>4500m
DQ,CO,500m - 1500m
DQ,DA,>4500m
DQ,BF,>4500m
DQ,EG,500m - 1500m
DQ,BQ,1500m - 3000m
DQ,CR,500m - 1500m
DQ,AQ,>4500m
DQ,DM,1500m - 3000m
DQ,DP,500m - 1500m
DQ,AK,>4500m
DQ,AN,>4500m
DQ,BN,1500m - 3000m
DQ,EJ,500m - 1500m
DQ,BC,>4500m
DQ,DD,>4500m
AX,BJ,>4500m
AX,EK,>4500m
AX,DE,>4500m
AX,CS,1500m - 3000m
AX,CV,1500m - 3000m
AX,DH,>4500m
AX,BG,1500m - 3000m
AX,AA,1500m - 3000m
AX,CD,>4500m
AX,CA,3000m - 4500m
AX,DW,>4500m
AX,BX,1500m - 3000m
AX,CG,>4500m
AX,CJ,>4500m
AX,AU,3000m - 4500m
AX,AF,1500m - 3000m
AX,DQ,>4500m
AX,AX,<500m
AX,DZ,>4500m
AX,BU,500m - 1500m
AX,BR,500m - 1500m
AX,EC,>4500m
AX,DT,>4500m
AX,AD,1500m - 3000m
AX,AR,1500m - 3000m
AX,CM,>4500m
AX,CY,3000m - 4500m
AX,BD,1500m - 3000m
AX,EE,>4500m
AX,BO,>4500m
AX,CP,>4500m
AX,AO,500m - 1500m
AX,DK,>4500m
AX,DN,>4500m
AX,AI,3000m - 4500m
AX,AL,500m - 1500m
AX,BL,>4500m
AX,EH,>4500m
AX,BA,500m - 1500m
AX,DB,3000m - 4500m
AX,BK,>4500m
AX,EL,>4500m
AX,DF,>4500m
AX,CT,1500m - 3000m
AX,CW,1500m - 3000m
AX,DI,>4500m
AX,BH,1500m - 3000m
AX,AB,1500m - 3000m
AX,CE,>4500m
AX,CB,3000m - 4500m
AX,DX,>4500m
AX,BY,1500m - 3000m
AX,CH,>4500m
AX,CK,>4500m
AX,AV,3000m - 4500m
AX,AG,1500m - 3000m
AX,DR,>4500m
AX,AY,<500m
AX,EA,>4500m
AX,BV,500m - 1500m
AX,BS,500m - 1500m
AX,DU,>4500m
AX,AS,1500m - 3000m
AX,CN,>4500m
AX,CZ,3000m - 4500m
AX,BE,1500m - 3000m
AX,EF,>4500m
AX,BP,>4500m
AX,CQ,>4500m
AX,AP,500m - 1500m
AX,DL,>4500m
AX,DO,>4500m
AX,AJ,3000m - 4500m
AX,AM,500m - 1500m
AX,BM,>4500m
AX,EI,>4500m
AX,BB,500m - 1500m
AX,DC,3000m - 4500m
AX,EM,>4500m
AX,DG,>4500m
AX,CU,1500m - 3000m
AX,CX,1500m - 3000m
AX,DJ,>4500m
AX,BI,1500m - 3000m
AX,AC,1500m - 3000m
AX,CF,>4500m
AX,CC,3000m - 4500m
AX,DY,>4500m
AX,BZ,1500m - 3000m
AX,CI,>4500m
AX,CL,>4500m
AX,AW,3000m - 4500m
AX,AH,1500m - 3000m
AX,DS,>4500m
AX,AZ,<500m
AX,EB,>4500m
AX,BW,500m - 1500m
AX,BT,500m - 1500m
AX,ED,>4500m
AX,DV,>4500m
